start_ms	end_ms	sp	kind	text
666579	668193	SP1	cyr	му ја пресекоа главата
668507	669303	SP1	lat	arno ama
668507	669303	SP1	cyr	арно ама
669478	671319	SP1	lat	živa voda više nemaše
669478	671319	SP1	cyr	жива вода више немаше
671735	674241	SP1	lat	i taka carot ostana bez glava
671735	674241	SP1	cyr	и така царот остана без глава
674448	676077	SP1	lat	a momčeto mm...
674448	676077	SP1	cyr	а момчето мм...
677041	679143	SP1	lat	stana a... car
677041	679143	SP1	cyr	стана а... цар
679613	680304	SP1	lat	na
679613	680304	SP1	cyr	на
680921	683435	SP1	lat	na državata, go zameni carot
680921	683435	SP1	cyr	на државата, го замени царот
683595	685739	SP1	lat	i ja zede carskata ḱerka
683595	685739	SP1	cyr	и ја зеде царската ќерка
686000	690300	SP1	lat	za žena i taka si živeea srečno dolgi godini
686000	690300	SP1	cyr	за жена и така си живееа сречно долги години
